title:angry, start timestamp:1741771332.638677, stop timestamp:1741771337.549973, headset type:EPOCX, headset serial:E502023B, headset firmware:730, channels:55, sampling rate:eeg_128, samples:630       , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1741771332.896345,1741771332.897430,17.000000,0.000000,4332.051270,4306.282227,4331.410156,4299.102539,4277.820313,4245.512695,4298.717773,4282.692383,4450.128418,4194.358887,4435.000000,4414.871582,4319.615234,4386.922852,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.904153,1741771332.905138,18.000000,0.000000,4329.230957,4306.025879,4328.846191,4297.307617,4281.922852,4242.948730,4300.512695,4299.615234,4470.000000,4200.384766,4438.077148,4427.692383,4323.589844,4391.538574,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.911961,1741771332.913046,19.000000,0.000000,4315.256348,4305.128418,4324.102539,4295.000000,4287.307617,4244.358887,4295.897461,4296.538574,4484.487305,4201.922852,4434.230957,4423.333496,4322.436035,4386.025879,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.919769,1741771332.920854,20.000000,0.000000,4300.256348,4301.025879,4318.846191,4294.358887,4279.871582,4240.000000,4283.846191,4277.820313,4482.563965,4190.384766,4427.051270,4409.358887,4311.922852,4372.820313,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.927577,1741771332.928762,21.000000,0.000000,4310.512695,4306.794922,4322.820313,4301.153809,4274.871582,4229.230957,4276.410156,4279.743652,4485.769043,4188.974121,4434.615234,4417.692383,4313.589844,4381.666504,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.935385,1741771332.936570,22.000000,0.000000,4331.922852,4321.666504,4333.205078,4312.051270,4281.410156,4222.179688,4277.051270,4281.538574,4497.692383,4193.974121,4447.307617,4423.205078,4327.051270,4397.820313,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.943193,1741771332.944279,23.000000,0.000000,4337.436035,4331.922852,4345.384766,4322.948730,4290.128418,4220.384766,4280.897461,4288.846191,4509.743652,4203.589844,4459.358887,4433.846191,4338.846191,4407.948730,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.951002,1741771332.952087,24.000000,0.000000,4337.436035,4337.820313,4355.769043,4332.051270,4297.563965,4219.743652,4288.333496,4300.128418,4520.512695,4210.256348,4466.922852,4440.384766,4346.922852,4415.897461,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.958810,1741771332.959795,25.000000,0.000000,4338.974121,4338.205078,4355.128418,4332.307617,4299.487305,4219.615234,4300.512695,4310.897461,4533.846191,4199.743652,4462.948730,4440.641113,4344.487305,4414.102539,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1741771332.966618,1741771332.967603,26.000000,0.000000,4327.436035,4326.025879,4341.282227,4318.589844,4293.717773,4218.717773,4304.102539,4311.538574,4542.692383,4187.051270,4450.897461,4433.589844,4328.974121,4398.589844,0.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,41.666668,4.000000,4.000000,3.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000
